ISOTime,wl,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
05/10/2019 05:00:00,0.82,35.65222557,19.35241003,1,0,3.312912,195.891982,18.980968,2.169682,3.012886,0.164222,425.184571,88.518457,5.922313,7.65174,0.169159,2.507854,14.611003,0.349803
05/10/2019 06:00:00,0.77,35.65238464,19.35015495,1,0,3.316349,195.850199,18.97837,2.169191,3.012242,0.164254,425.09509,88.509509,5.923816,7.652425,0.169068,2.505744,14.611003,0.349747
05/10/2019 07:00:00,0.67,35.65254371,19.34789987,1,0,3.319785,195.808416,18.975771,2.1687,3.011598,0.164286,425.005608,88.500561,5.925319,7.653109,0.168977,2.503634,14.611003,0.349692
05/10/2019 08:00:00,0.62,35.65270278,19.34564479,1,0,3.323221,195.766632,18.973173,2.168209,3.010954,0.164318,424.916127,88.491613,5.926823,7.653793,0.168886,2.501524,14.611003,0.349637
05/10/2019 09:00:00,0.63,35.65286185,19.34338972,1,0,3.326657,195.724849,18.970575,2.167719,3.010309,0.164351,424.826646,88.482665,5.928326,7.654477,0.168795,2.499414,14.611003,0.349581
05/10/2019 10:00:00,0.55,35.65302092,19.34113464,1,0,3.330093,195.683066,18.967976,2.167228,3.009665,0.164383,424.737165,88.473716,5.929829,7.655161,0.168705,2.497304,14.611003,0.349526
05/10/2019 11:00:00,0.49,35.65317999,19.33887956,1,0,3.333529,195.641283,18.965378,2.166737,3.009021,0.164415,424.647683,88.464768,5.931333,7.655845,0.168614,2.495194,14.611003,0.34947
05/10/2019 12:00:00,0.46,35.65333907,19.33662448,1,0,3.336965,195.599499,18.962779,2.166246,3.008376,0.164447,424.558202,88.45582,5.932836,7.656529,0.168523,2.493084,14.611003,0.349415
05/10/2019 13:00:00,0.42,35.65349814,19.3343694,1,0,3.340401,195.557716,18.960181,2.165755,3.007732,0.16448,424.468721,88.446872,5.934339,7.657214,0.168432,2.490974,14.611003,0.349359
05/10/2019 14:00:00,0.45,35.65365721,19.33211432,1,0,3.343837,195.515933,18.957582,2.165264,3.007088,0.164512,424.379239,88.437924,5.935842,7.657898,0.168341,2.488864,14.611003,0.349304
05/10/2019 15:00:00,0.45,35.65381628,19.32985925,1,0,3.347273,195.47415,18.954984,2.164773,3.006444,0.164544,424.289758,88.428976,5.937346,7.658582,0.16825,2.486754,14.611003,0.349249
05/10/2019 16:00:00,0.45,35.65397535,19.32760417,1,0,3.350709,195.432367,18.952385,2.164283,3.005799,0.164576,424.200277,88.420028,5.938849,7.659266,0.168159,2.484644,14.611003,0.349193
05/10/2019 17:00:00,0.51,35.65413442,19.32534909,1,0,3.354145,195.390583,18.949787,2.163792,3.005155,0.164609,424.110796,88.41108,5.940352,7.65995,0.168068,2.482534,14.611003,0.349138
05/10/2019 18:00:00,0.57,35.65429349,19.32309401,1,0,3.357582,195.3488,18.947188,2.163301,3.004511,0.164641,424.021314,88.402131,5.941856,7.660634,0.167977,2.480424,14.611003,0.349082
05/10/2019 19:00:00,0.66,35.65445256,19.32083893,1,0,3.361018,195.307017,18.94459,2.16281,3.003867,0.164673,423.931833,88.393183,5.943359,7.661318,0.167886,2.478314,14.611003,0.349027
05/10/2019 20:00:00,0.67,35.65461164,19.31858385,1,0,3.364454,195.265234,18.941992,2.162319,3.003222,0.164705,423.842352,88.384235,5.944862,7.662003,0.167795,2.476204,14.611003,0.348972
05/10/2019 21:00:00,0.77,35.65477071,19.31632878,1,0,3.36789,195.22345,18.939393,2.161828,3.002578,0.164738,423.752871,88.375287,5.946365,7.662687,0.167705,2.474094,14.611003,0.348916
05/10/2019 22:00:00,0.79,35.65492978,19.3140737,1,0,3.371326,195.181667,18.936795,2.161337,3.001934,0.16477,423.663389,88.366339,5.947869,7.663371,0.167614,2.471985,14.611003,0.348861
05/10/2019 23:00:00,0.79,35.65508885,19.31181862,1,0,3.374762,195.139884,18.934196,2.160846,3.00129,0.164802,423.573908,88.357391,5.949372,7.664055,0.167523,2.469875,14.611003,0.348805
06/10/2019 00:00:00,0.82,35.65524792,19.30956354,1,0,3.378198,195.098101,18.931598,2.160356,3.000645,0.164835,423.484427,88.348443,5.950875,7.664739,0.167432,2.467765,14.611003,0.34875
06/10/2019 01:00:00,0.81,35.6557053,19.30582257,1,0,3.381634,195.056318,18.928999,2.159865,3.000001,0.164867,423.394945,88.339495,5.952379,7.665423,0.167341,2.465655,14.611003,0.348694
06/10/2019 02:00:00,0.78,35.65616268,19.3020816,1,0,3.38507,195.014534,18.926401,2.159374,2.999357,0.164899,423.305464,88.330546,5.953882,7.666107,0.16725,2.463545,14.611003,0.348639
06/10/2019 03:00:00,0.74,35.65662006,19.29834062,1,0,3.388506,194.972751,18.923802,2.158883,2.998712,0.164931,423.215983,88.321598,5.955385,7.666792,0.167159,2.461435,14.611003,0.348584
06/10/2019 04:00:00,0.76,35.65707743,19.29459965,1,0,3.391942,194.930968,18.921204,2.158392,2.998068,0.164964,423.126502,88.31265,5.956888,7.667476,0.167068,2.459325,14.611003,0.348528
06/10/2019 05:00:00,0.66,35.65753481,19.29085868,1,0,3.395378,194.889185,18.918605,2.157901,2.997424,0.164996,423.03702,88.303702,5.958392,7.66816,0.166977,2.457215,14.611003,0.348473
06/10/2019 06:00:00,0.66,35.65799219,19.28711771,1,0,3.398815,194.847401,18.916007,2.15741,2.99678,0.165028,422.947539,88.294754,5.959895,7.668844,0.166886,2.455105,14.611003,0.348417
06/10/2019 07:00:00,0.61,35.65844957,19.28337674,1,0,3.402251,194.805618,18.913408,2.15692,2.996135,0.16506,422.858058,88.285806,5.961398,7.669528,0.166796,2.452995,14.611003,0.348362
06/10/2019 08:00:00,0.52,35.65890695,19.27963576,1,0,3.405687,194.763835,18.91081,2.156429,2.995491,0.165093,422.768576,88.276858,5.962902,7.670212,0.166705,2.450885,14.611003,0.348306
06/10/2019 09:00:00,0.52,35.65936433,19.27589479,1,0,3.409123,194.722052,18.908212,2.155938,2.994847,0.165125,422.679095,88.26791,5.964405,7.670897,0.166614,2.448775,14.611003,0.348251
06/10/2019 10:00:00,0.47,35.6598217,19.27215382,1,0,3.412559,194.680269,18.905613,2.155447,2.994203,0.165157,422.589614,88.258961,5.965908,7.671581,0.166523,2.446665,14.611003,0.348196
06/10/2019 11:00:00,0.4,35.66027908,19.26841285,1,0,3.415995,194.638485,18.903015,2.154956,2.993558,0.165189,422.500133,88.250013,5.967411,7.672265,0.166432,2.444555,14.611003,0.34814
06/10/2019 12:00:00,0.33,35.66073646,19.26467188,1,0,3.419431,194.596702,18.900416,2.154465,2.992914,0.165222,422.410651,88.241065,5.968915,7.672949,0.166341,2.442445,14.611003,0.348085
06/10/2019 13:00:00,0.32,35.66119384,19.2609309,1,0,3.422867,194.554919,18.897818,2.153974,2.99227,0.165254,422.32117,88.232117,5.970418,7.673633,0.16625,2.440335,14.611003,0.348029
06/10/2019 14:00:00,0.29,35.66165122,19.25718993,1,0,3.426303,194.513136,18.895219,2.153483,2.991626,0.165286,422.231689,88.223169,5.971921,7.674317,0.166159,2.438225,14.611003,0.347974
06/10/2019 15:00:00,0.3,35.6621086,19.25344896,1,0,3.429739,194.471352,18.892621,2.152993,2.990981,0.165318,422.142207,88.214221,5.973425,7.675001,0.166068,2.436115,14.611003,0.347919
06/10/2019 16:00:00,0.34,35.66256597,19.24970799,1,0,3.433175,194.429569,18.890022,2.152502,2.990337,0.165351,422.052726,88.205273,5.974928,7.675686,0.165977,2.434005,14.611003,0.347863
06/10/2019 17:00:00,0.33,35.66302335,19.24596701,1,0,3.436611,194.387786,18.887424,2.152011,2.989693,0.165383,421.963245,88.196324,5.976431,7.67637,0.165886,2.431895,14.611003,0.347808
06/10/2019 18:00:00,0.41,35.66348073,19.24222604,1,0,3.440047,194.346003,18.884825,2.15152,2.989049,0.165415,421.873764,88.187376,5.977934,7.677054,0.165796,2.429785,14.611003,0.347752
06/10/2019 19:00:00,0.49,35.66393811,19.23848507,1,0,3.443484,194.30422,18.882227,2.151029,2.988404,0.165447,421.784282,88.178428,5.979438,7.677738,0.165705,2.427676,14.611003,0.347697
06/10/2019 20:00:00,0.55,35.66439549,19.2347441,1,0,3.44692,194.262436,18.879628,2.150538,2.98776,0.16548,421.694801,88.16948,5.980941,7.678422,0.165614,2.425566,14.611003,0.347641
06/10/2019 21:00:00,0.54,35.66485287,19.23100313,1,0,3.450356,194.220653,18.87703,2.150047,2.987116,0.165512,421.60532,88.160532,5.982444,7.679106,0.165523,2.423456,14.611003,0.347586
06/10/2019 22:00:00,0.64,35.66531024,19.22726215,1,0,3.453792,194.17887,18.874432,2.149556,2.986471,0.165544,421.515838,88.151584,5.983948,7.67979,0.165432,2.421346,14.611003,0.347531
06/10/2019 23:00:00,0.66,35.66576762,19.22352118,1,0,3.457228,194.137087,18.871833,2.149066,2.985827,0.165576,421.426357,88.142636,5.985451,7.680475,0.165341,2.419236,14.611003,0.347475
07/10/2019 00:00:00,0.65,35.666225,19.21978021,1,0,3.460664,194.095303,18.869235,2.148575,2.985183,0.165609,421.336876,88.133688,5.986954,7.681159,0.16525,2.417126,14.611003,0.34742
07/10/2019 01:00:00,0.67,35.6662724,19.21970135,1,0,3.4641,194.05352,18.866636,2.148084,2.984539,0.165641,421.247395,88.124739,5.988457,7.681843,0.165159,2.415016,14.611003,0.347364
07/10/2019 02:00:00,0.65,35.66631979,19.21962248,1,0,3.467536,194.011737,18.864038,2.147593,2.983894,0.165673,421.157913,88.115791,5.989961,7.682527,0.165068,2.412906,14.611003,0.347309
07/10/2019 03:00:00,0.64,35.66636719,19.21954362,1,0,3.470972,193.969954,18.861439,2.147102,2.98325,0.165705,421.068432,88.106843,5.991464,7.683211,0.164977,2.410796,14.611003,0.347253
07/10/2019 04:00:00,0.65,35.66641458,19.21946476,1,0,3.474408,193.928171,18.858841,2.146611,2.982606,0.165738,420.978951,88.097895,5.992967,7.683895,0.164887,2.408686,14.611003,0.347198
07/10/2019 05:00:00,0.62,35.66646198,19.2193859,1,0,3.477844,193.886387,18.856242,2.14612,2.981962,0.16577,420.889469,88.088947,5.994471,7.68458,0.164796,2.406576,14.611003,0.347143
07/10/2019 06:00:00,0.57,35.66650938,19.21930703,1,0,3.48128,193.844604,18.853644,2.14563,2.981317,0.165802,420.799988,88.079999,5.995974,7.685264,0.164705,2.404466,14.611003,0.347087
07/10/2019 07:00:00,0.6,35.66655677,19.21922817,1,0,3.484717,193.802821,18.851045,2.145139,2.980673,0.165835,420.710507,88.071051,5.997477,7.685948,0.164614,2.402356,14.611003,0.347032
07/10/2019 08:00:00,0.53,35.66660417,19.21914931,1,0,3.488153,193.761038,18.848447,2.144648,2.980029,0.165867,420.621026,88.062103,5.99898,7.686632,0.164523,2.400246,14.611003,0.346976
07/10/2019 09:00:00,0.45,35.66665156,19.21907044,1,0,3.491589,193.750316,18.845848,2.144157,2.979385,0.165899,420.531544,88.053154,6.000484,7.687316,0.164432,2.399879,14.611003,0.346921
07/10/2019 10:00:00,0.46,35.66669896,19.21899158,1,0,3.495025,193.750744,18.84325,2.143666,2.97874,0.165931,420.442063,88.044206,6.001987,7.688,0.164341,2.399742,14.611003,0.346866
07/10/2019 11:00:00,0.42,35.66674635,19.21891272,1,0,3.498461,193.751173,18.840652,2.143175,2.978096,0.165964,420.352582,88.035258,6.00349,7.688684,0.16425,2.399604,14.611003,0.34681
07/10/2019 12:00:00,0.34,35.66679375,19.21883386,1,0,3.501897,193.751602,18.838053,2.142684,2.977452,0.165996,420.2631,88.02631,6.004994,7.689369,0.164159,2.399467,14.611003,0.346755
07/10/2019 13:00:00,0.33,35.66684115,19.21875499,1,0,3.505333,193.752031,18.835455,2.142193,2.976807,0.166028,420.173619,88.017362,6.006497,7.690053,0.164068,2.39933,14.611003,0.346699
07/10/2019 14:00:00,0.33,35.66688854,19.21867613,1,0,3.508769,193.75246,18.832856,2.141703,2.976163,0.16606,420.084138,88.008414,6.008,7.690737,0.163977,2.399193,14.611003,0.346644
07/10/2019 15:00:00,0.26,35.66693594,19.21859727,1,0,3.512205,193.752889,18.830258,2.141212,2.975519,0.166093,419.994657,87.999466,6.009503,7.691421,0.163887,2.399055,14.611003,0.346588
07/10/2019 16:00:00,0.35,35.66698333,19.2185184,1,0,3.515641,193.753317,18.827659,2.140721,2.974875,0.166125,419.905175,87.990518,6.011007,7.692105,0.163796,2.398918,14.611003,0.346533
07/10/2019 17:00:00,0.38,35.66703073,19.21843954,1,0,3.519077,193.753746,18.825061,2.14023,2.97423,0.166157,419.815694,87.981569,6.01251,7.692789,0.163705,2.398781,14.611003,0.346478
07/10/2019 18:00:00,0.42,35.66707813,19.21836068,1,0,3.522513,193.754175,18.822462,2.139739,2.973586,0.166189,419.726213,87.972621,6.014013,7.693473,0.163614,2.398644,14.611003,0.346422
07/10/2019 19:00:00,0.45,35.66712552,19.21828181,1,0,3.52595,193.754604,18.819864,2.139248,2.972942,0.166222,419.636731,87.963673,6.015517,7.694158,0.163523,2.398506,14.611003,0.346367
07/10/2019 20:00:00,0.54,35.66717292,19.21820295,1,0,3.529386,193.755033,18.817265,2.138757,2.972298,0.166254,419.54725,87.954725,6.01702,7.694842,0.163432,2.398369,14.611003,0.346311
07/10/2019 21:00:00,0.58,35.66722031,19.21812409,1,0,3.532822,193.755462,18.814667,2.138266,2.971653,0.166286,419.457769,87.945777,6.018523,7.695526,0.163341,2.398232,14.611003,0.346256
07/10/2019 22:00:00,0.61,35.66726771,19.21804523,1,0,3.536258,193.755891,18.812068,2.137776,2.971009,0.166318,419.368288,87.936829,6.020026,7.69621,0.16325,2.398095,14.611003,0.3462
07/10/2019 23:00:00,0.66,35.6673151,19.21796636,1,0,3.539694,193.756319,18.80947,2.137285,2.970365,0.166351,419.278806,87.927881,6.02153,7.696894,0.163159,2.397958,14.611003,0.346145
08/10/2019 00:00:00,0.61,35.6673625,19.2178875,1,0,3.54313,193.756748,18.806872,2.136794,2.969721,0.166383,419.189325,87.918933,6.023033,7.697578,0.163068,2.39782,14.611003,0.34609
08/10/2019 01:00:00,0.66,35.66748954,19.21438073,1,0,3.546566,193.757177,18.804273,2.136303,2.969076,0.166415,419.099844,87.909984,6.024536,7.698262,0.162977,2.397683,14.611003,0.346034
08/10/2019 02:00:00,0.65,35.66761658,19.21087396,1,0,3.550002,193.757606,18.801675,2.135812,2.968432,0.166447,419.010362,87.901036,6.02604,7.698947,0.162887,2.397546,14.611003,0.345979
08/10/2019 03:00:00,0.63,35.66774362,19.20736719,1,0,3.553438,193.758035,18.799076,2.135321,2.967788,0.16648,418.920881,87.892088,6.027543,7.699631,0.162796,2.397409,14.611003,0.345923
08/10/2019 04:00:00,0.67,35.66787066,19.20386042,1,0,3.556874,193.758464,18.796478,2.13483,2.967143,0.166512,418.8314,87.88314,6.029046,7.700315,0.162705,2.397271,14.611003,0.345868
08/10/2019 05:00:00,0.68,35.6679977,19.20035365,1,0,3.56031,193.758892,18.793879,2.13434,2.966499,0.166544,418.741919,87.874192,6.030549,7.700999,0.162614,2.397134,14.611003,0.345813
08/10/2019 06:00:00,0.62,35.66812474,19.19684688,1,0,3.563746,193.759321,18.791281,2.133849,2.965855,0.166576,418.652437,87.865244,6.032053,7.701683,0.162523,2.396997,14.611003,0.345757
08/10/2019 07:00:00,0.68,35.66825178,19.1933401,1,0,3.567182,193.75975,18.788682,2.133358,2.965211,0.166609,418.562956,87.856296,6.033556,7.702367,0.162432,2.39686,14.611003,0.345702
08/10/2019 08:00:00,0.63,35.66837882,19.18983333,1,0,3.570619,193.760179,18.786084,2.132867,2.964566,0.166641,418.473475,87.847347,6.035059,7.703052,0.162341,2.396722,14.611003,0.345646
08/10/2019 09:00:00,0.58,35.66850586,19.18632656,1,0,3.574055,193.760608,18.783485,2.132376,2.963922,0.166673,418.383993,87.838399,6.036563,7.703736,0.16225,2.396585,14.611003,0.345591
08/10/2019 10:00:00,0.59,35.6686329,19.18281979,1,0,3.577491,193.761037,18.780887,2.131885,2.963278,0.166706,418.294512,87.829451,6.038066,7.70442,0.162159,2.396448,14.611003,0.345535
08/10/2019 11:00:00,0.53,35.66875994,19.17931302,1,0,3.580927,193.761465,18.778289,2.131394,2.962634,0.166738,418.205031,87.820503,6.039569,7.705104,0.162068,2.396311,14.611003,0.34548
08/10/2019 12:00:00,0.44,35.66888698,19.17580625,1,0,3.584363,193.761894,18.77569,2.130903,2.961989,0.16677,418.11555,87.811555,6.041072,7.705788,0.161978,2.396173,14.611003,0.345425
08/10/2019 13:00:00,0.41,35.66901402,19.17229948,1,0,3.587799,193.762323,18.773092,2.130413,2.961345,0.166802,418.026068,87.802607,6.042576,7.706472,0.161887,2.396036,14.611003,0.345369
08/10/2019 14:00:00,0.35,35.66914106,19.16879271,1,0,3.591235,193.762752,18.770493,2.129922,2.960701,0.166835,417.936587,87.793659,6.044079,7.707156,0.161796,2.395899,14.611003,0.345314
08/10/2019 15:00:00,0.38,35.6692681,19.16528594,1,0,3.594671,193.763181,18.767895,2.129431,2.960057,0.166867,417.847106,87.784711,6.045582,7.707841,0.161705,2.395762,14.611003,0.345258
08/10/2019 16:00:00,0.39,35.66939514,19.16177917,1,0,3.598107,193.76361,18.765296,2.12894,2.959412,0.166899,417.757624,87.775762,6.047086,7.708525,0.161614,2.395625,14.611003,0.345203
08/10/2019 17:00:00,0.48,35.66952218,19.1582724,1,0,3.601543,193.764038,18.762698,2.128449,2.958768,0.166931,417.668143,87.766814,6.048589,7.709209,0.161523,2.395487,14.611003,0.345147
08/10/2019 18:00:00,0.51,35.66964922,19.15476563,1,0,3.604979,193.764467,18.760099,2.127958,2.958124,0.166964,417.578662,87.757866,6.050092,7.709893,0.161432,2.39535,14.611003,0.345092
08/10/2019 19:00:00,0.6,35.66977626,19.15125885,1,0,3.608415,193.764896,18.757501,2.127467,2.95748,0.166996,417.489181,87.748918,6.051595,7.710577,0.161341,2.395213,14.611003,0.345037
08/10/2019 20:00:00,0.61,35.6699033,19.14775208,1,0,3.611852,193.765325,18.754902,2.126977,2.956835,0.167028,417.399699,87.73997,6.053099,7.711261,0.16125,2.395076,14.611003,0.344981
08/10/2019 21:00:00,0.64,35.67003034,19.14424531,1,0,3.615288,193.765754,18.752304,2.126486,2.956191,0.16706,417.310218,87.731022,6.054602,7.711945,0.161159,2.394938,14.611003,0.344926
08/10/2019 22:00:00,0.63,35.67015738,19.14073854,1,0,3.618724,193.766183,18.749705,2.125995,2.955547,0.167093,417.220737,87.722074,6.056105,7.71263,0.161068,2.394801,14.611003,0.34487
08/10/2019 23:00:00,0.65,35.67028442,19.13723177,1,0,3.62216,193.766612,18.747107,2.125504,2.954902,0.167125,417.131255,87.713126,6.057609,7.713314,0.160978,2.394664,14.611003,0.344815
09/10/2019 00:00:00,0.67,35.67041146,19.133725,1,0,3.625596,193.76704,18.744509,2.125013,2.954258,0.167157,417.041774,87.704177,6.059112,7.713998,0.160887,2.394527,14.611003,0.34476
09/10/2019 01:00:00,0.68,35.6706313,19.14616406,1,0,3.629032,193.767469,18.74191,2.124522,2.953614,0.167189,416.952293,87.695229,6.060615,7.714682,0.160796,2.394389,14.611003,0.344704
09/10/2019 02:00:00,0.7,35.67085113,19.15860313,1,0,3.632468,193.767898,18.739312,2.124031,2.95297,0.167222,416.862812,87.686281,6.062118,7.715366,0.160705,2.394252,14.611003,0.344649
09/10/2019 03:00:00,0.71,35.67107097,19.17104219,1,0,3.635904,193.768327,18.736713,2.12354,2.952325,0.167254,416.77333,87.677333,6.063622,7.71605,0.160614,2.394115,14.611003,0.344593
09/10/2019 04:00:00,0.73,35.6712908,19.18348125,1,0,3.63934,193.768756,18.734115,2.12305,2.951681,0.167286,416.683849,87.668385,6.065125,7.716734,0.160523,2.393978,14.611003,0.344538
09/10/2019 05:00:00,0.77,35.67151064,19.19592031,1,0,3.642776,193.769185,18.731516,2.122559,2.951037,0.167318,416.594368,87.659437,6.066628,7.717419,0.160432,2.39384,14.611003,0.344482
09/10/2019 06:00:00,0.76,35.67173047,19.20835938,1,0,3.646212,193.769613,18.728918,2.122068,2.950393,0.167351,416.504886,87.650489,6.068132,7.718103,0.160341,2.393703,14.611003,0.344427
09/10/2019 07:00:00,0.73,35.67195031,19.22079844,1,0,3.649648,193.770042,18.726319,2.121577,2.949748,0.167383,416.415405,87.641541,6.069635,7.718787,0.16025,2.393566,14.611003,0.344372
09/10/2019 08:00:00,0.77,35.67217014,19.2332375,1,0,3.653085,193.770471,18.723721,2.121086,2.949104,0.167415,416.325924,87.632592,6.071138,7.719471,0.160159,2.393429,14.611003,0.344316
09/10/2019 09:00:00,0.72,35.67238998,19.24567656,1,0,3.656521,193.7709,18.721122,2.120595,2.94846,0.167447,416.236443,87.623644,6.072641,7.720155,0.160069,2.393292,14.611003,0.344261
09/10/2019 10:00:00,0.66,35.67260981,19.25811563,1,0,3.659957,193.771329,18.718524,2.120104,2.947816,0.16748,416.146961,87.614696,6.074145,7.720839,0.159978,2.393154,14.611003,0.344205
09/10/2019 11:00:00,0.62,35.67282965,19.27055469,1,0,3.663393,193.771758,18.715925,2.119613,2.947171,0.167512,416.05748,87.605748,6.075648,7.721524,0.159887,2.393017,14.611003,0.34415
09/10/2019 12:00:00,0.58,35.67304948,19.28299375,1,0,3.666829,193.772186,18.713327,2.119123,2.946527,0.167544,415.967999,87.5968,6.077151,7.722208,0.159796,2.39288,14.611003,0.344094
09/10/2019 13:00:00,0.49,35.67326932,19.29543281,1,0,3.670265,193.772615,18.710729,2.118632,2.945883,0.167577,415.878518,87.587852,6.078655,7.722892,0.159705,2.392743,14.611003,0.344039
09/10/2019 14:00:00,0.5,35.67348915,19.30787188,1,0,3.673701,193.773044,18.70813,2.118141,2.945238,0.167609,415.789036,87.578904,6.080158,7.723576,0.159614,2.392605,14.611003,0.343984
09/10/2019 15:00:00,0.55,35.67370899,19.32031094,1,0,3.677137,193.773473,18.705532,2.11765,2.944594,0.167641,415.699555,87.569955,6.081661,7.72426,0.159523,2.392468,14.611003,0.343928
09/10/2019 16:00:00,0.53,35.67392882,19.33275,1,0,3.680573,193.773902,18.702933,2.117159,2.94395,0.167673,415.610074,87.561007,6.083164,7.724944,0.159432,2.392331,14.611003,0.343873
09/10/2019 17:00:00,0.54,35.67414866,19.34518906,1,0,3.684009,193.774331,18.700335,2.116668,2.943306,0.167706,415.520592,87.552059,6.084668,7.725628,0.159341,2.392194,14.611003,0.343817
09/10/2019 18:00:00,0.61,35.67436849,19.35762813,1,0,3.687445,193.77476,18.697736,2.116177,2.942661,0.167738,415.431111,87.543111,6.086171,7.726313,0.15925,2.392056,14.611003,0.343762
09/10/2019 19:00:00,0.64,35.67458833,19.37006719,1,0,3.690881,193.775188,18.695138,2.115687,2.942017,0.16777,415.34163,87.534163,6.087674,7.726997,0.159159,2.391919,14.611003,0.343707
09/10/2019 20:00:00,0.74,35.67480816,19.38250625,1,0,3.694317,193.775617,18.692539,2.115196,2.941373,0.167802,415.252149,87.525215,6.089178,7.727681,0.159069,2.391782,14.611003,0.343651
09/10/2019 21:00:00,0.76,35.675028,19.39494531,1,0,3.697754,193.776046,18.689941,2.114705,2.940729,0.167835,415.162667,87.516267,6.090681,7.728365,0.158978,2.391645,14.611003,0.343596
09/10/2019 22:00:00,0.7,35.67524783,19.40738438,1,0,3.70119,193.776475,18.687342,2.114214,2.940084,0.167867,415.073186,87.507319,6.092184,7.729049,0.158887,2.391508,14.611003,0.34354
09/10/2019 23:00:00,0.76,35.67546767,19.41982344,1,0,3.704626,193.776904,18.684744,2.113723,2.93944,0.167899,414.983705,87.49837,6.093687,7.729733,0.158796,2.39137,14.611003,0.343485
10/10/2019 00:00:00,0.74,35.6756875,19.4322625,1,0,3.708062,193.777333,18.682145,2.113232,2.938796,0.167931,414.894223,87.489422,6.095191,7.730417,0.158705,2.391233,14.611003,0.343429
10/10/2019 01:00:00,0.7,35.67525859,19.43475104,1,0,3.711498,193.777761,18.679547,2.112741,2.938152,0.167964,414.804742,87.480474,6.096694,7.731102,0.158614,2.391096,14.611003,0.343374
10/10/2019 02:00:00,0.76,35.67482969,19.43723958,1,0,3.714934,193.77819,18.676949,2.11225,2.937507,0.167996,414.715261,87.471526,6.098197,7.731786,0.158523,2.390959,14.611003,0.343319
10/10/2019 03:00:00,0.8,35.67440078,19.43972813,1,0,3.71837,193.778619,18.67435,2.11176,2.936863,0.168028,414.62578,87.462578,6.099701,7.73247,0.158432,2.390821,14.611003,0.343263
10/10/2019 04:00:00,0.78,35.67397188,19.44221667,1,0,3.721806,193.779048,18.671752,2.111269,2.936219,0.16806,414.536298,87.45363,6.101204,7.733154,0.158341,2.390684,14.611003,0.343208
10/10/2019 05:00:00,0.84,35.67354297,19.44470521,1,0,3.725242,193.779477,18.669153,2.110778,2.935574,0.168093,414.446817,87.444682,6.102707,7.733838,0.15825,2.390547,14.611003,0.343152
10/10/2019 06:00:00,0.87,35.67311406,19.44719375,1,0,3.728678,193.779906,18.666555,2.110287,2.93493,0.168125,414.357336,87.435734,6.10421,7.734522,0.15816,2.39041,14.611003,0.343097
10/10/2019 07:00:00,0.87,35.67268516,19.44968229,1,0,3.732114,193.780334,18.663956,2.109796,2.934286,0.168157,414.267854,87.426785,6.105714,7.735206,0.158069,2.390272,14.611003,0.343041
10/10/2019 08:00:00,0.89,35.67225625,19.45217083,1,0,3.73555,193.780763,18.661358,2.109305,2.933642,0.168189,414.178373,87.417837,6.107217,7.735891,0.157978,2.390135,14.611003,0.342986
10/10/2019 09:00:00,0.9,35.67182734,19.45465938,1,0,3.738987,193.781192,18.658759,2.108814,2.932997,0.168222,414.088892,87.408889,6.10872,7.736575,0.157887,2.389998,14.611003,0.342931
10/10/2019 10:00:00,0.79,35.67139844,19.45714792,1,0,3.742423,193.781621,18.656161,2.108323,2.932353,0.168254,413.999411,87.399941,6.110224,7.737259,0.157796,2.389861,14.611003,0.342875
10/10/2019 11:00:00,0.78,35.67096953,19.45963646,1,0,3.745859,193.78205,18.653562,2.107833,2.931709,0.168286,413.909929,87.390993,6.111727,7.737943,0.157705,2.389723,14.611003,0.34282
10/10/2019 12:00:00,0.66,35.67054063,19.462125,1,0,3.749295,193.782479,18.650964,2.107342,2.931065,0.168318,413.820448,87.382045,6.11323,7.738627,0.157614,2.389586,14.611003,0.342764
10/10/2019 13:00:00,0.64,35.67011172,19.46461354,1,0,3.752731,193.782908,18.648365,2.106851,2.93042,0.168351,413.730967,87.373097,6.114733,7.739311,0.157523,2.389449,14.611003,0.342709
10/10/2019 14:00:00,0.61,35.66968281,19.46710208,1,0,3.756167,193.783336,18.645767,2.10636,2.929776,0.168383,413.641485,87.364149,6.116237,7.739996,0.157432,2.389312,14.611003,0.342654
10/10/2019 15:00:00,0.54,35.66925391,19.46959063,1,0,3.759603,193.783765,18.643169,2.105869,2.929132,0.168415,413.552004,87.3552,6.11774,7.74068,0.157341,2.389175,14.611003,0.342598
10/10/2019 16:00:00,0.64,35.668825,19.47207917,1,0,3.763039,193.784194,18.64057,2.105378,2.928488,0.168448,413.462523,87.346252,6.119243,7.741364,0.15725,2.389037,14.611003,0.342543
10/10/2019 17:00:00,0.64,35.66839609,19.47456771,1,0,3.766475,193.784623,18.637972,2.104887,2.927843,0.16848,413.373042,87.337304,6.120747,7.742048,0.15716,2.3889,14.611003,0.342487
10/10/2019 18:00:00,0.68,35.66796719,19.47705625,1,0,3.769911,193.785052,18.635373,2.104397,2.927199,0.168512,413.28356,87.328356,6.12225,7.742732,0.157069,2.388763,14.611003,0.342432
10/10/2019 19:00:00,0.8,35.66753828,19.47954479,1,0,3.773347,193.785481,18.632775,2.103906,2.926555,0.168544,413.194079,87.319408,6.123753,7.743416,0.156978,2.388626,14.611003,0.342376
